ts,datetime,key,value
1680806139444,2023/04/06 14:35:39,temperature,14.3
1680806124242,2023/04/06 14:35:24,temperature,14.3
1680806119057,2023/04/06 14:35:19,temperature,14.3
1680806107318,2023/04/06 14:35:07,temperature,14.3
1680806101749,2023/04/06 14:35:01,temperature,14.3
1680806095099,2023/04/06 14:34:55,temperature,14.4
1680806089571,2023/04/06 14:34:49,temperature,14.4
1680806076840,2023/04/06 14:34:36,temperature,14.4
1680806070410,2023/04/06 14:34:30,temperature,14.4
1680806064036,2023/04/06 14:34:24,temperature,14.4
1680806057876,2023/04/06 14:34:17,temperature,14.4
1680806050481,2023/04/06 14:34:10,temperature,14.4
1680806032119,2023/04/06 14:33:52,temperature,14.4
1680806026526,2023/04/06 14:33:46,temperature,14.4
1680806018868,2023/04/06 14:33:38,temperature,14.4
1680806013135,2023/04/06 14:33:33,temperature,14.4
1680806006810,2023/04/06 14:33:26,temperature,14.4
1680806000056,2023/04/06 14:33:20,temperature,14.4
1680805995104,2023/04/06 14:33:15,temperature,14.4
1680805990605,2023/04/06 14:33:10,temperature,14.4
1680805984119,2023/04/06 14:33:04,temperature,14.4
1680805978270,2023/04/06 14:32:58,temperature,14.4
1680805970309,2023/04/06 14:32:50,temperature,14.4
1680805964385,2023/04/06 14:32:44,temperature,14.4
1680805959761,2023/04/06 14:32:39,temperature,14.4
1680805953170,2023/04/06 14:32:33,temperature,14.4
1680805947562,2023/04/06 14:32:27,temperature,14.4
1680805934308,2023/04/06 14:32:14,temperature,14.4
1680805921944,2023/04/06 14:32:01,temperature,14.4
1680805917943,2023/04/06 14:31:57,temperature,14.4
1680805889396,2023/04/06 14:31:29,temperature,14.4
1680805875683,2023/04/06 14:31:15,temperature,14.4
1680805861438,2023/04/06 14:31:01,temperature,14.4
1680805854986,2023/04/06 14:30:54,temperature,14.4
1680805849973,2023/04/06 14:30:49,temperature,14.4
1680805842963,2023/04/06 14:30:42,temperature,14.4
1680805837949,2023/04/06 14:30:37,temperature,14.4
1680805824183,2023/04/06 14:30:24,temperature,14.4
1680805802979,2023/04/06 14:30:02,temperature,14.4
1680805796599,2023/04/06 14:29:56,temperature,14.4
1680805790041,2023/04/06 14:29:50,temperature,14.4
1680805772090,2023/04/06 14:29:32,temperature,14.4
1680805766584,2023/04/06 14:29:26,temperature,14.4
1680805760044,2023/04/06 14:29:20,temperature,14.4
1680805755768,2023/04/06 14:29:15,temperature,14.4
1680805749220,2023/04/06 14:29:09,temperature,14.4
1680805744740,2023/04/06 14:29:04,temperature,14.4
1680805737399,2023/04/06 14:28:57,temperature,14.4
1680805732708,2023/04/06 14:28:52,temperature,14.4
1680805727563,2023/04/06 14:28:47,temperature,14.4
1680805721896,2023/04/06 14:28:41,temperature,14.4
1680805708310,2023/04/06 14:28:28,temperature,14.4
1680805689809,2023/04/06 14:28:09,temperature,14.4
1680805682375,2023/04/06 14:28:02,temperature,14.4
1680805675499,2023/04/06 14:27:55,temperature,14.4
1680805663787,2023/04/06 14:27:43,temperature,14.5
1680805656279,2023/04/06 14:27:36,temperature,14.5
1680805651583,2023/04/06 14:27:31,temperature,14.5
1680805644218,2023/04/06 14:27:24,temperature,14.5
1680805639530,2023/04/06 14:27:19,temperature,14.5
1680805632149,2023/04/06 14:27:12,temperature,14.5
1680805627461,2023/04/06 14:27:07,temperature,14.5
1680805620124,2023/04/06 14:27:00,temperature,14.5
1680805606809,2023/04/06 14:26:46,temperature,14.5
1680805599253,2023/04/06 14:26:39,temperature,14.5
1680805574613,2023/04/06 14:26:14,temperature,14.5
1680805566794,2023/04/06 14:26:06,temperature,14.5
1680805562681,2023/04/06 14:26:02,temperature,14.5
1680806383940,2023/04/06 14:39:43,wind_direction,102
1680806370764,2023/04/06 14:39:30,wind_direction,226
1680806357628,2023/04/06 14:39:17,wind_direction,111
1680806350223,2023/04/06 14:39:10,wind_direction,49
1680806343101,2023/04/06 14:39:03,wind_direction,191
1680806317182,2023/04/06 14:38:37,wind_direction,352
1680806308678,2023/04/06 14:38:28,wind_direction,179
1680806295058,2023/04/06 14:38:15,wind_direction,110
1680806282616,2023/04/06 14:38:02,wind_direction,342
1680806276992,2023/04/06 14:37:56,wind_direction,158
1680806269870,2023/04/06 14:37:49,wind_direction,82
1680806261054,2023/04/06 14:37:41,wind_direction,244
1680806240128,2023/04/06 14:37:20,wind_direction,0
1680806233047,2023/04/06 14:37:13,wind_direction,39
1680806207042,2023/04/06 14:36:47,wind_direction,312
1680806195926,2023/04/06 14:36:35,wind_direction,184
1680806189278,2023/04/06 14:36:29,wind_direction,150
1680806171772,2023/04/06 14:36:11,wind_direction,100
1680806165779,2023/04/06 14:36:05,wind_direction,10
1680806157876,2023/04/06 14:35:57,wind_direction,348
1680806147224,2023/04/06 14:35:47,wind_direction,299
1680806140531,2023/04/06 14:35:40,wind_direction,310
1680806133148,2023/04/06 14:35:33,wind_direction,24
1680806126299,2023/04/06 14:35:26,wind_direction,329
1680806115895,2023/04/06 14:35:15,wind_direction,113
1680806097258,2023/04/06 14:34:57,wind_direction,259
1680806090637,2023/04/06 14:34:50,wind_direction,33
1680806083345,2023/04/06 14:34:43,wind_direction,123
1680806065891,2023/04/06 14:34:25,wind_direction,70
1680806046243,2023/04/06 14:34:06,wind_direction,278
1680806040926,2023/04/06 14:34:00,wind_direction,53
1680806019984,2023/04/06 14:33:39,wind_direction,6
1680806002155,2023/04/06 14:33:22,wind_direction,241
1680805971310,2023/04/06 14:32:51,wind_direction,333
1680805966935,2023/04/06 14:32:46,wind_direction,180
1680805948397,2023/04/06 14:32:28,wind_direction,268
1680805941465,2023/04/06 14:32:21,wind_direction,126
1680805911881,2023/04/06 14:31:51,wind_direction,331
1680805896168,2023/04/06 14:31:36,wind_direction,204
1680805818489,2023/04/06 14:30:18,wind_direction,29
1680805785675,2023/04/06 14:29:45,wind_direction,220
1680805761087,2023/04/06 14:29:21,wind_direction,293
1680805751301,2023/04/06 14:29:11,wind_direction,266
1680805733773,2023/04/06 14:28:53,wind_direction,327
1680805722955,2023/04/06 14:28:42,wind_direction,97
1680805716779,2023/04/06 14:28:36,wind_direction,128
1680805676739,2023/04/06 14:27:56,wind_direction,193
1680805616999,2023/04/06 14:26:56,wind_direction,257
1680805607872,2023/04/06 14:26:47,wind_direction,47
1680805589833,2023/04/06 14:26:29,wind_direction,1
1680805583526,2023/04/06 14:26:23,wind_direction,169
1680805575667,2023/04/06 14:26:15,wind_direction,323
1680805567067,2023/04/06 14:26:07,wind_direction,292
1680805558942,2023/04/06 14:25:58,wind_direction,209
1680805551113,2023/04/06 14:25:51,wind_direction,149
1680805526626,2023/04/06 14:25:26,wind_direction,358
1680805519008,2023/04/06 14:25:19,wind_direction,171
1680805513458,2023/04/06 14:25:13,wind_direction,198
1680805505240,2023/04/06 14:25:05,wind_direction,358
1680805492558,2023/04/06 14:24:52,wind_direction,106
1680805458781,2023/04/06 14:24:18,wind_direction,255
1680805438216,2023/04/06 14:23:58,wind_direction,6
1680805418537,2023/04/06 14:23:38,wind_direction,354
1680805411301,2023/04/06 14:23:31,wind_direction,297
1680805405754,2023/04/06 14:23:25,wind_direction,277
1680805398396,2023/04/06 14:23:18,wind_direction,160
1680805390059,2023/04/06 14:23:10,wind_direction,116
1680805375872,2023/04/06 14:22:55,wind_direction,342
1680805364311,2023/04/06 14:22:44,wind_direction,114
1680805357625,2023/04/06 14:22:37,wind_direction,170
1680805349032,2023/04/06 14:22:29,wind_direction,308
1680805344398,2023/04/06 14:22:24,wind_direction,118
1680805337138,2023/04/06 14:22:17,wind_direction,278
1680805330657,2023/04/06 14:22:10,wind_direction,106
1680805323345,2023/04/06 14:22:03,wind_direction,75
1680805315454,2023/04/06 14:21:55,wind_direction,25
1680805285649,2023/04/06 14:21:25,wind_direction,294
1680805274033,2023/04/06 14:21:14,wind_direction,307
1680805239373,2023/04/06 14:20:39,wind_direction,217
1680805214533,2023/04/06 14:20:14,wind_direction,7
1680805208065,2023/04/06 14:20:08,wind_direction,113
1680805194378,2023/04/06 14:19:54,wind_direction,285
1680805105819,2023/04/06 14:18:25,wind_direction,158
1680805098891,2023/04/06 14:18:18,wind_direction,167
1680805091184,2023/04/06 14:18:11,wind_direction,285
1680805084363,2023/04/06 14:18:04,wind_direction,216
1680805078368,2023/04/06 14:17:58,wind_direction,280
1680805069510,2023/04/06 14:17:49,wind_direction,70
1680805049556,2023/04/06 14:17:29,wind_direction,58
1680805042414,2023/04/06 14:17:22,wind_direction,194
1680805035968,2023/04/06 14:17:15,wind_direction,28
1680805028967,2023/04/06 14:17:08,wind_direction,195
1680805022365,2023/04/06 14:17:02,wind_direction,142
1680805001251,2023/04/06 14:16:41,wind_direction,176
1680804987581,2023/04/06 14:16:27,wind_direction,110
1680804980376,2023/04/06 14:16:20,wind_direction,222
1680804972514,2023/04/06 14:16:12,wind_direction,280
1680804966128,2023/04/06 14:16:06,wind_direction,233
1680804946672,2023/04/06 14:15:46,wind_direction,92
1680804939629,2023/04/06 14:15:39,wind_direction,43
1680806397153,2023/04/06 14:39:57,wind_speed,8.5
1680806391870,2023/04/06 14:39:51,wind_speed,8.8
1680806385502,2023/04/06 14:39:45,wind_speed,9
1680806378527,2023/04/06 14:39:38,wind_speed,9.5
1680806372058,2023/04/06 14:39:32,wind_speed,9.7
1680806363302,2023/04/06 14:39:23,wind_speed,9.7
1680806345915,2023/04/06 14:39:05,wind_speed,8.9
1680806337988,2023/04/06 14:38:57,wind_speed,8.9
1680806330435,2023/04/06 14:38:50,wind_speed,8
1680806325930,2023/04/06 14:38:45,wind_speed,8.3
1680806320531,2023/04/06 14:38:40,wind_speed,8.9
1680806311751,2023/04/06 14:38:31,wind_speed,9.5
1680806303832,2023/04/06 14:38:23,wind_speed,10
1680806297428,2023/04/06 14:38:17,wind_speed,8.8
1680806289605,2023/04/06 14:38:09,wind_speed,8.8
1680806250398,2023/04/06 14:37:30,wind_speed,8.9
1680806222222,2023/04/06 14:37:02,wind_speed,8.6
1680806216599,2023/04/06 14:36:56,wind_speed,8.6
1680806178799,2023/04/06 14:36:18,wind_speed,10.4
1680806128969,2023/04/06 14:35:28,wind_speed,8
1680806103033,2023/04/06 14:35:03,wind_speed,8.9
1680806073686,2023/04/06 14:34:33,wind_speed,8.9
1680806067932,2023/04/06 14:34:27,wind_speed,8.1
1680806059364,2023/04/06 14:34:19,wind_speed,7.5
1680806053534,2023/04/06 14:34:13,wind_speed,7.9
1680806028089,2023/04/06 14:33:48,wind_speed,7.3
1680806022474,2023/04/06 14:33:42,wind_speed,7.8
1680806015752,2023/04/06 14:33:35,wind_speed,7.9
1680806008101,2023/04/06 14:33:28,wind_speed,7.8
1680805992014,2023/04/06 14:33:12,wind_speed,8.2
1680805987532,2023/04/06 14:33:07,wind_speed,7.4
1680805980849,2023/04/06 14:33:00,wind_speed,7.3
1680805973505,2023/04/06 14:32:53,wind_speed,7.7
1680805950399,2023/04/06 14:32:30,wind_speed,7
1680805929354,2023/04/06 14:32:09,wind_speed,7.2
1680805923354,2023/04/06 14:32:03,wind_speed,7.4
1680805905881,2023/04/06 14:31:45,wind_speed,7.8
1680805885103,2023/04/06 14:31:25,wind_speed,7.3
1680805877271,2023/04/06 14:31:17,wind_speed,7.2
1680805870594,2023/04/06 14:31:10,wind_speed,7.4
1680805863440,2023/04/06 14:31:03,wind_speed,8
1680805856988,2023/04/06 14:30:56,wind_speed,8.1
1680805844965,2023/04/06 14:30:44,wind_speed,9
1680805832399,2023/04/06 14:30:32,wind_speed,9.5
1680805826278,2023/04/06 14:30:26,wind_speed,9.8
1680805812940,2023/04/06 14:30:12,wind_speed,9.7
1680805804460,2023/04/06 14:30:04,wind_speed,7.7
1680805798676,2023/04/06 14:29:58,wind_speed,8.5
1680805792398,2023/04/06 14:29:52,wind_speed,9.7
1680805780530,2023/04/06 14:29:40,wind_speed,9.2
1680805768864,2023/04/06 14:29:28,wind_speed,8.6
1680805740681,2023/04/06 14:29:00,wind_speed,7.3
1680805705112,2023/04/06 14:28:25,wind_speed,8.9
1680805699878,2023/04/06 14:28:19,wind_speed,9.3
1680805691340,2023/04/06 14:28:11,wind_speed,9.3
1680805685739,2023/04/06 14:28:05,wind_speed,9
1680805678142,2023/04/06 14:27:58,wind_speed,9
1680805665162,2023/04/06 14:27:45,wind_speed,9.7
1680805659613,2023/04/06 14:27:39,wind_speed,9.8
1680805653131,2023/04/06 14:27:33,wind_speed,8.3
1680805647556,2023/04/06 14:27:27,wind_speed,8.9
1680805641055,2023/04/06 14:27:21,wind_speed,9
1680805634496,2023/04/06 14:27:14,wind_speed,8
1680805629040,2023/04/06 14:27:09,wind_speed,7.7
1680805622389,2023/04/06 14:27:02,wind_speed,8
1680805609471,2023/04/06 14:26:49,wind_speed,8.6
1680805602564,2023/04/06 14:26:42,wind_speed,8.8
1680805596114,2023/04/06 14:26:36,wind_speed,8.7
1680805569435,2023/04/06 14:26:09,wind_speed,7.8
1680805540916,2023/04/06 14:25:40,wind_speed,8.7
1680805533382,2023/04/06 14:25:33,wind_speed,8.5
1680805507346,2023/04/06 14:25:07,wind_speed,9.4
1680805499174,2023/04/06 14:24:59,wind_speed,9
1680805485029,2023/04/06 14:24:45,wind_speed,8.6
1680805478405,2023/04/06 14:24:38,wind_speed,8.8
1680805473024,2023/04/06 14:24:33,wind_speed,8
1680805466384,2023/04/06 14:24:26,wind_speed,7.3
1680805460037,2023/04/06 14:24:20,wind_speed,7.4
1680805451517,2023/04/06 14:24:11,wind_speed,8
1680805445650,2023/04/06 14:24:05,wind_speed,8.5
1680805426375,2023/04/06 14:23:46,wind_speed,7.5
1680805392859,2023/04/06 14:23:12,wind_speed,8.5
1680805384567,2023/04/06 14:23:04,wind_speed,8.9
1680805352127,2023/04/06 14:22:32,wind_speed,7.8
1680805317835,2023/04/06 14:21:57,wind_speed,8.6
1680805309899,2023/04/06 14:21:49,wind_speed,8.9
1680805302248,2023/04/06 14:21:42,wind_speed,7.8
1680805292467,2023/04/06 14:21:32,wind_speed,6.7
1680805263307,2023/04/06 14:21:03,wind_speed,6.2
1680805254658,2023/04/06 14:20:54,wind_speed,6.5
1680805247051,2023/04/06 14:20:47,wind_speed,8
1680805242621,2023/04/06 14:20:42,wind_speed,8.9
1680805233875,2023/04/06 14:20:33,wind_speed,9.7
1680805227426,2023/04/06 14:20:27,wind_speed,9.7
1680805221782,2023/04/06 14:20:21,wind_speed,7.5
1680805202428,2023/04/06 14:20:02,wind_speed,8.1
1680805196786,2023/04/06 14:19:56,wind_speed,9.6
1680805189095,2023/04/06 14:19:49,wind_speed,8.9
1680805182462,2023/04/06 14:19:42,wind_speed,9.3
1680805173974,2023/04/06 14:19:33,wind_speed,9
1683398395457,2023/05/06 14:39:55,humidity,97.9
1683398381495,2023/05/06 14:39:41,humidity,97.9
1683398374667,2023/05/06 14:39:34,humidity,97.8
1683398352433,2023/05/06 14:39:12,humidity,97.8
1683398329125,2023/05/06 14:38:49,humidity,97.7
1683398301864,2023/05/06 14:38:21,humidity,97.9
1683398295972,2023/05/06 14:38:15,humidity,97.8
1683398289200,2023/05/06 14:38:09,humidity,97.8
1683398283209,2023/05/06 14:38:03,humidity,97.7
1683398270588,2023/05/06 14:37:50,humidity,97.7
1683398263863,2023/05/06 14:37:43,humidity,97.7
1683398235933,2023/05/06 14:37:15,humidity,97.7
1683398227091,2023/05/06 14:37:07,humidity,97.6
1683398207501,2023/05/06 14:36:47,humidity,97.7
1683398199851,2023/05/06 14:36:39,humidity,97.6
1683398192908,2023/05/06 14:36:32,humidity,97.6
1683398178075,2023/05/06 14:36:18,humidity,97.6
1683398172755,2023/05/06 14:36:12,humidity,97.5
1683398166965,2023/05/06 14:36:06,humidity,97.5
1683398158387,2023/05/06 14:35:58,humidity,97.6
1683398152389,2023/05/06 14:35:52,humidity,97.7
1683398146334,2023/05/06 14:35:46,humidity,97.7
1683398142839,2023/05/06 14:35:42,humidity,97.6
1683398137472,2023/05/06 14:35:37,humidity,97.6
1683398130719,2023/05/06 14:35:30,humidity,97.6
1683398116073,2023/05/06 14:35:16,humidity,97.6
1683398110088,2023/05/06 14:35:10,humidity,97.6
1683398104845,2023/05/06 14:35:04,humidity,97.6
1683398098652,2023/05/06 14:34:58,humidity,97.6
1683398092998,2023/05/06 14:34:52,humidity,97.7
1683398086566,2023/05/06 14:34:46,humidity,97.7
1683398082008,2023/05/06 14:34:42,humidity,97.7
1683398076837,2023/05/06 14:34:36,humidity,97.7
1683398070899,2023/05/06 14:34:30,humidity,97.7
1683398064290,2023/05/06 14:34:24,humidity,97.7
1683398056442,2023/05/06 14:34:16,humidity,97.7
1683398041358,2023/05/06 14:34:01,humidity,97.6
1683398027125,2023/05/06 14:33:47,humidity,97.6
1683398013076,2023/05/06 14:33:33,humidity,97.7
1683397999955,2023/05/06 14:33:19,humidity,97.6
1683397985814,2023/05/06 14:33:05,humidity,97.6
1683397971466,2023/05/06 14:32:51,humidity,97.7
1683397957405,2023/05/06 14:32:37,humidity,97.8
1683397936723,2023/05/06 14:32:16,humidity,97.7
1683397931570,2023/05/06 14:32:11,humidity,97.7
1683397924176,2023/05/06 14:32:04,humidity,97.7
1683397912663,2023/05/06 14:31:52,humidity,97.6
1683397906813,2023/05/06 14:31:46,humidity,97.5
1683397901501,2023/05/06 14:31:41,humidity,97.5
1683397894269,2023/05/06 14:31:34,humidity,97.6
1683397882017,2023/05/06 14:31:22,humidity,97.7
1683397876942,2023/05/06 14:31:16,humidity,97.9
1683397870017,2023/05/06 14:31:10,humidity,97.9
1683397865182,2023/05/06 14:31:05,humidity,97.9
1683397846640,2023/05/06 14:30:46,humidity,97.9
1683397838798,2023/05/06 14:30:38,humidity,97.9
1683397831708,2023/05/06 14:30:31,humidity,97.9
1683397810342,2023/05/06 14:30:10,humidity,97.9
1683397795311,2023/05/06 14:29:55,humidity,97.9
1683397781374,2023/05/06 14:29:41,humidity,97.9
1683397762652,2023/05/06 14:29:22,humidity,97.9
1683397743771,2023/05/06 14:29:03,humidity,97.8
1683397729703,2023/05/06 14:28:49,humidity,97.8
1683397722119,2023/05/06 14:28:42,humidity,97.8
1683397701600,2023/05/06 14:28:21,humidity,97.8
1683397694932,2023/05/06 14:28:14,humidity,97.8
1683397679457,2023/05/06 14:27:59,humidity,97.7
1683397672520,2023/05/06 14:27:52,humidity,97.7
1683397667013,2023/05/06 14:27:47,humidity,97.7
1683397660154,2023/05/06 14:27:40,humidity,97.7
1683397646992,2023/05/06 14:27:26,humidity,97.6
1683397640286,2023/05/06 14:27:20,humidity,97.6
1683397634653,2023/05/06 14:27:14,humidity,97.6
1683397628689,2023/05/06 14:27:08,humidity,97.6
1683397624482,2023/05/06 14:27:04,humidity,97.7
1683397618889,2023/05/06 14:26:58,humidity,97.7
1683397612991,2023/05/06 14:26:52,humidity,97.8
1683397605333,2023/05/06 14:26:45,humidity,97.7
1683397600866,2023/05/06 14:26:40,humidity,97.6
1683397594116,2023/05/06 14:26:34,humidity,97.6
1683397587680,2023/05/06 14:26:27,humidity,97.5
1683397573084,2023/05/06 14:26:13,humidity,97.5
1683397554294,2023/05/06 14:25:54,humidity,97.5
1683397547151,2023/05/06 14:25:47,humidity,97.5
1683397533064,2023/05/06 14:25:33,humidity,97.5
1683397529845,2023/05/06 14:25:29,humidity,97.6
1683397523167,2023/05/06 14:25:23,humidity,97.5
1683397517955,2023/05/06 14:25:17,humidity,97.5
1683397511071,2023/05/06 14:25:11,humidity,97.5
1683397505816,2023/05/06 14:25:05,humidity,97.5
1683397499073,2023/05/06 14:24:59,humidity,97.5
1683397492706,2023/05/06 14:24:52,humidity,97.6
1683397487844,2023/05/06 14:24:47,humidity,97.6
1683397480585,2023/05/06 14:24:40,humidity,97.6
1683397475191,2023/05/06 14:24:35,humidity,97.5
1683397470985,2023/05/06 14:24:30,humidity,97.5
1683397464660,2023/05/06 14:24:24,humidity,97.6
1683397459666,2023/05/06 14:24:19,humidity,97.7
1683397452434,2023/05/06 14:24:12,humidity,97.8
1683397447590,2023/05/06 14:24:07,humidity,97.9
1683398393145,2023/05/06 14:39:53,precipitation2mm,0
1683398385540,2023/05/06 14:39:45,precipitation2mm,0
1683398379154,2023/05/06 14:39:39,precipitation2mm,0
1683398364251,2023/05/06 14:39:24,precipitation2mm,0
1683398357309,2023/05/06 14:39:17,precipitation2mm,0
1683398350721,2023/05/06 14:39:10,precipitation2mm,0
1683398343547,2023/05/06 14:39:03,precipitation2mm,0
1683398334648,2023/05/06 14:38:54,precipitation2mm,0
1683398327894,2023/05/06 14:38:47,precipitation2mm,0
1683398307835,2023/05/06 14:38:27,precipitation2mm,0
1683398299681,2023/05/06 14:38:19,precipitation2mm,0
1683398287962,2023/05/06 14:38:07,precipitation2mm,0
1683398281987,2023/05/06 14:38:01,precipitation2mm,0
1683398268399,2023/05/06 14:37:48,precipitation2mm,0
1683398261678,2023/05/06 14:37:41,precipitation2mm,0
1683398253253,2023/05/06 14:37:33,precipitation2mm,0
1683398240325,2023/05/06 14:37:20,precipitation2mm,0
1683398233660,2023/05/06 14:37:13,precipitation2mm,0
1683398225841,2023/05/06 14:37:05,precipitation2mm,0
1683398211120,2023/05/06 14:36:51,precipitation2mm,0
1683398205322,2023/05/06 14:36:45,precipitation2mm,0
1683398197556,2023/05/06 14:36:37,precipitation2mm,0
1683398190783,2023/05/06 14:36:30,precipitation2mm,0
1683398183035,2023/05/06 14:36:23,precipitation2mm,0
1683398176795,2023/05/06 14:36:16,precipitation2mm,0
1683398164719,2023/05/06 14:36:04,precipitation2mm,0
1683398149078,2023/05/06 14:35:49,precipitation2mm,0
1683398140554,2023/05/06 14:35:40,precipitation2mm,0
1683398135212,2023/05/06 14:35:35,precipitation2mm,0
1683398128548,2023/05/06 14:35:28,precipitation2mm,0
1683398120099,2023/05/06 14:35:20,precipitation2mm,0
1683398108962,2023/05/06 14:35:08,precipitation2mm,0
1683398102505,2023/05/06 14:35:02,precipitation2mm,0
1683398090764,2023/05/06 14:34:50,precipitation2mm,0
1683398080839,2023/05/06 14:34:40,precipitation2mm,0
1683398068709,2023/05/06 14:34:28,precipitation2mm,0
1683398061087,2023/05/06 14:34:21,precipitation2mm,0
1683398053241,2023/05/06 14:34:13,precipitation2mm,0
1683398046821,2023/05/06 14:34:06,precipitation2mm,0
1683398039085,2023/05/06 14:33:59,precipitation2mm,0
1683398032440,2023/05/06 14:33:52,precipitation2mm,0
1683398025887,2023/05/06 14:33:45,precipitation2mm,0
1683398018406,2023/05/06 14:33:38,precipitation2mm,0
1683398011836,2023/05/06 14:33:31,precipitation2mm,0
1683398004396,2023/05/06 14:33:24,precipitation2mm,0
1683397997803,2023/05/06 14:33:17,precipitation2mm,0
1683397989166,2023/05/06 14:33:09,precipitation2mm,0
1683397983534,2023/05/06 14:33:03,precipitation2mm,0
1683397975099,2023/05/06 14:32:55,precipitation2mm,0
1683397969284,2023/05/06 14:32:49,precipitation2mm,0
1683397961827,2023/05/06 14:32:41,precipitation2mm,0
1683397955183,2023/05/06 14:32:35,precipitation2mm,0
1683397947193,2023/05/06 14:32:27,precipitation2mm,0
1683397940496,2023/05/06 14:32:20,precipitation2mm,0
1683397929303,2023/05/06 14:32:09,precipitation2mm,0
1683397922934,2023/05/06 14:32:02,precipitation2mm,0
1683397915371,2023/05/06 14:31:55,precipitation2mm,0
1683397904688,2023/05/06 14:31:44,precipitation2mm,0
1683397899203,2023/05/06 14:31:39,precipitation2mm,0
1683397880840,2023/05/06 14:31:20,precipitation2mm,0
1683397868809,2023/05/06 14:31:08,precipitation2mm,0
1683397856192,2023/05/06 14:30:56,precipitation2mm,0
1683397844341,2023/05/06 14:30:44,precipitation2mm,0
1683397836500,2023/05/06 14:30:36,precipitation2mm,0
1683397829407,2023/05/06 14:30:29,precipitation2mm,0
1683397822242,2023/05/06 14:30:22,precipitation2mm,0
1683397814009,2023/05/06 14:30:14,precipitation2mm,0
1683397807872,2023/05/06 14:30:07,precipitation2mm,0
1683397800604,2023/05/06 14:30:00,precipitation2mm,0
1683397793024,2023/05/06 14:29:53,precipitation2mm,0
1683397786662,2023/05/06 14:29:46,precipitation2mm,0
1683397779035,2023/05/06 14:29:39,precipitation2mm,0
1683397772341,2023/05/06 14:29:32,precipitation2mm,0
1683397766032,2023/05/06 14:29:26,precipitation2mm,0
1683397748288,2023/05/06 14:29:08,precipitation2mm,0
1683397741748,2023/05/06 14:29:01,precipitation2mm,0
1683397727424,2023/05/06 14:28:47,precipitation2mm,0
1683397720927,2023/05/06 14:28:40,precipitation2mm,0
1683397713307,2023/05/06 14:28:33,precipitation2mm,0
1683397705914,2023/05/06 14:28:25,precipitation2mm,0
1683397699196,2023/05/06 14:28:19,precipitation2mm,0
1683397692595,2023/05/06 14:28:12,precipitation2mm,0
1683397684215,2023/05/06 14:28:04,precipitation2mm,0
1683397676214,2023/05/06 14:27:56,precipitation2mm,0
1683397670472,2023/05/06 14:27:50,precipitation2mm,0
1683397664756,2023/05/06 14:27:44,precipitation2mm,0
1683397650904,2023/05/06 14:27:30,precipitation2mm,0
1683397638031,2023/05/06 14:27:18,precipitation2mm,0
1683397632374,2023/05/06 14:27:12,precipitation2mm,0
1683397622475,2023/05/06 14:27:02,precipitation2mm,0
1683397610689,2023/05/06 14:26:50,precipitation2mm,0
1683397603037,2023/05/06 14:26:43,precipitation2mm,0
1683397598646,2023/05/06 14:26:38,precipitation2mm,0
1683397591157,2023/05/06 14:26:31,precipitation2mm,0
1683397585472,2023/05/06 14:26:25,precipitation2mm,0
1683397577125,2023/05/06 14:26:17,precipitation2mm,0
1683397571532,2023/05/06 14:26:11,precipitation2mm,0
1683397557472,2023/05/06 14:25:57,precipitation2mm,0
1683397551155,2023/05/06 14:25:51,precipitation2mm,0
1683397537932,2023/05/06 14:25:37,precipitation2mm,0
1683398395928,2023/05/06 14:39:55,pressure,1016.9
1683398381701,2023/05/06 14:39:41,pressure,1016.8
1683398374668,2023/05/06 14:39:34,pressure,1017
1683398352433,2023/05/06 14:39:12,pressure,1016.8
1683398329125,2023/05/06 14:38:49,pressure,1016.9
1683398301864,2023/05/06 14:38:21,pressure,1016.8
1683398295977,2023/05/06 14:38:15,pressure,1016.9
1683398289200,2023/05/06 14:38:09,pressure,1016.9
1683398283209,2023/05/06 14:38:03,pressure,1016.8
1683398270588,2023/05/06 14:37:50,pressure,1016.9
1683398263863,2023/05/06 14:37:43,pressure,1016.8
1683398235934,2023/05/06 14:37:15,pressure,1016.8
1683398227091,2023/05/06 14:37:07,pressure,1016.8
1683398207502,2023/05/06 14:36:47,pressure,1016.7
1683398199852,2023/05/06 14:36:39,pressure,1016.8
1683398192908,2023/05/06 14:36:32,pressure,1016.8
1683398178076,2023/05/06 14:36:18,pressure,1016.8
1683398172759,2023/05/06 14:36:12,pressure,1016.8
1683398166966,2023/05/06 14:36:06,pressure,1016.8
1683398158388,2023/05/06 14:35:58,pressure,1016.8
1683398152390,2023/05/06 14:35:52,pressure,1016.7
1683398146339,2023/05/06 14:35:46,pressure,1016.8
1683398142840,2023/05/06 14:35:42,pressure,1016.8
1683398137472,2023/05/06 14:35:37,pressure,1016.8
1683398130719,2023/05/06 14:35:30,pressure,1016.8
1683398116078,2023/05/06 14:35:16,pressure,1016.8
1683398110089,2023/05/06 14:35:10,pressure,1016.8
1683398104846,2023/05/06 14:35:04,pressure,1016.8
1683398098660,2023/05/06 14:34:58,pressure,1016.8
1683398092999,2023/05/06 14:34:52,pressure,1016.8
1683398086567,2023/05/06 14:34:46,pressure,1016.7
1683398082009,2023/05/06 14:34:42,pressure,1016.8
1683398076841,2023/05/06 14:34:36,pressure,1016.8
1683398070900,2023/05/06 14:34:30,pressure,1016.8
1683398064290,2023/05/06 14:34:24,pressure,1016.8
